 frequency       ac1.vout1-ac1.vout2 ac1.vout1-ac1.vout2
 2.72897778e+01 -4.07563663e+01  8.67230948e-07 
 2.73526873e+01 -4.07563663e+01  8.69230121e-07 
 2.74157417e+01 -4.07563663e+01  8.71233904e-07 
 2.74789415e+01 -4.07563663e+01  8.73242305e-07 
 2.75422870e+01 -4.07563663e+01  8.75255337e-07 
 2.76057786e+01 -4.07563663e+01  8.77273009e-07 
 2.76694165e+01 -4.07563663e+01  8.79295332e-07 
 2.77332010e+01 -4.07563663e+01  8.81322317e-07 
 2.77971327e+01 -4.07563663e+01  8.83353975e-07 
 2.78612117e+01 -4.07563663e+01  8.85390316e-07 
 2.79254384e+01 -4.07563663e+01  8.87431351e-07 
 2.79898132e+01 -4.07563663e+01  8.89477092e-07 
 2.80543364e+01 -4.07563663e+01  8.91527548e-07 
 2.81190083e+01 -4.07563663e+01  8.93582732e-07 
 2.81838293e+01 -4.07563663e+01  8.95642653e-07 
 2.82487997e+01 -4.07563663e+01  8.97707322e-07 
 2.83139200e+01 -4.07563663e+01  8.99776751e-07 
 2.83791903e+01 -4.07563663e+01  9.01850951e-07 
 2.84446111e+01 -4.07563663e+01  9.03929932e-07 
 2.85101827e+01 -4.07563663e+01  9.06013706e-07 
 2.85759054e+01 -4.07563663e+01  9.08102283e-07 
 2.86417797e+01 -4.07563663e+01  9.10195675e-07 
 2.87078058e+01 -4.07563663e+01  9.12293893e-07 
